,# Carbons,"# Carbons, sp3",Fraction C sp3,# non-H atoms,"Heteroatoms (non H, nonC)",# ONS atoms,# Ns,# Aromatic Rings,# H-bond Acceptors,# H-bond Donors,cLogP,TPSA,Rotatable bonds,"MW, high >250 ","MW, mid","MW, low >200","Nitrogens, High (>=4)","Nitrogens, Mid (2 to 3)","Nitrogens, low (<=1)",H-Bond Donors (>=2),H-Bond Donors (1),H-Bond Donors (0),H-Bond Acceptors (>=4),H-Bond Acceptors (1 to 3),H-Bond Acceptors (0),clogP low,clogP mid,clogP high,TPSA low,TPSA mid,TPSA high,Hinderance,"Hinderance, binding","Hinderance, non binding",5 MR Heterocycles,6 MR Heterocycles,Alcohols,Aldehydes,Alkenes,Alkynes,Amides (all),Anilines (all),Carbamates,Carboxylic acids,Esters,Guanidines,Imides,Ketones,Nitriles,Nitro groups,Phenols,Sulfides,Sulfonamides,Sulfones,Tertiary amines,Ureas,Total FG,Amides- NH2,Amides- NHR,Anilines- NHR,Remote 6 MR Heterocycles (Br only),2-pyridyl-type 6 MR heterocycles (Br only),3/4-pyridyl-type 6 MR heterocycles (Br only),"N-O, N-S Bond",5 MR NH Heterocycles,5 MR NH Heterocycles 1N,5 MR NH Heterocycles >1N,5MR NX Heterocycles,5MR Heterocycles no NH,Piperidines (amines),Piperazines  (amines),Morpholines (amines),3-substituted (amines),4-Substituted (amines),Bridged Bicyclic (amines),Piperazines N-Alkyl ,Piperazines N-Carbonyl ,Piperazines N-Het ,Piperazines N-Aryl,MALDI Product Intensity,MALDI Internal Standard Intensity,Normalized MALDI Pdt/IS,Cu_cat,Ir_cat,Pd_cat,Ru_cat
929,18,3,0.17,29,11,8,2,3,5,0,5.44,68.73,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,340970.0,0.0,0.0,0.0,1.0,0.0
930,21,4,0.19,30,9,5,3,2,3,2,4.73,70.56,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,375398.0,0.0,0.0,0.0,1.0,0.0
931,15,2,0.13,24,9,5,4,3,4,1,5.33,54.46,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1100.3,268892.0,0.004091977448194814,0.0,0.0,1.0,0.0
932,20,9,0.45,29,9,8,4,2,4,2,3.37,87.32,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,820305.7,0.0,0.0,0.0,1.0,0.0
933,14,6,0.43,23,9,7,1,2,6,5,1.69,115.17,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,458278.5,0.0,0.0,0.0,1.0,0.0
934,27,10,0.37,38,11,9,3,3,6,1,7.36,89.99,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,994.2,587862.3,0.0016912123808585785,0.0,0.0,1.0,0.0
935,19,3,0.16,25,6,5,2,3,3,1,3.87,64.36,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81586.8,792182.9,0.10298985246967587,0.0,0.0,1.0,0.0
936,21,6,0.29,31,10,6,3,2,5,0,6.58,62.21,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963.0,260889.1,0.011357316192972415,0.0,0.0,1.0,0.0
937,11,0,0.0,13,2,1,1,2,1,0,3.48,12.89,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923.7,323296.6,0.015229668360261137,0.0,0.0,1.0,0.0
938,20,3,0.15,26,6,5,1,2,4,1,4.54,72.47,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56993.1,306160.3,0.1861544426236844,0.0,0.0,1.0,0.0
939,20,5,0.25,31,11,9,4,3,6,2,5.56,112.48,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,183913.2,0.0,0.0,0.0,1.0,0.0
940,22,8,0.36,31,9,5,2,3,3,2,5.27,61.8,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,856698.8,0.0,0.0,0.0,1.0,0.0
941,20,3,0.15,34,14,7,3,3,5,1,7.11,71.53,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.4,147259.8,0.0090207918250602,0.0,0.0,1.0,0.0
942,21,10,0.48,30,9,8,3,2,5,1,5.38,80.75,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,798841.5,0.0,0.0,0.0,1.0,0.0
943,18,7,0.39,25,7,6,2,1,6,1,1.22,79.73,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54326.6,728078.2,0.07461643543234779,0.0,0.0,1.0,0.0
944,14,3,0.21,27,13,9,6,3,8,1,3.48,107.93,8,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,412560.9,0.0,0.0,0.0,1.0,0.0
945,19,7,0.37,31,12,10,5,2,7,3,2.13,134.13,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,606831.4,0.0,0.0,0.0,1.0,0.0
946,20,2,0.1,28,8,7,5,5,5,0,4.2,78.34,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3648.4,378261.4,0.00964518187687139,0.0,0.0,1.0,0.0
947,23,7,0.3,34,11,10,7,4,8,3,4.03,138.82,5,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1142.6,83254.2,0.013724232531211638,0.0,0.0,1.0,0.0
948,16,5,0.31,26,10,6,4,3,3,1,3.83,59.29,5,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2700.2,642302.5,0.0042039381755481255,0.0,0.0,1.0,0.0
949,20,6,0.3,29,9,8,4,2,6,2,2.33,100.63,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,880820.3,0.0,0.0,0.0,1.0,0.0
950,14,4,0.29,25,11,10,8,3,7,1,2.01,103.79,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,198748.3,0.0,0.0,0.0,1.0,0.0
951,26,8,0.31,36,10,8,2,3,4,2,6.92,71.45,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5287.7,786070.5,0.006726750336006757,0.0,0.0,1.0,0.0
952,22,6,0.27,30,8,5,4,3,3,1,6.62,50.16,4,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4628.0,315030.0,0.014690664381170046,0.0,0.0,1.0,0.0
953,22,12,0.55,29,7,6,5,3,4,0,3.29,69.63,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2036.5,86242.5,0.02361364756355625,0.0,0.0,1.0,0.0
954,25,7,0.28,30,5,4,1,3,4,0,6.91,48.42,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388217.8,625116.5,0.621032719501085,0.0,0.0,1.0,0.0
955,19,14,0.74,27,8,7,3,1,4,2,1.29,82.53,6,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,975.5,371731.8,0.0026242037942409016,0.0,0.0,1.0,0.0
956,21,5,0.24,30,9,8,1,2,8,0,4.36,83.53,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,132132.5,0.0,0.0,0.0,1.0,0.0
957,16,6,0.38,25,9,8,2,2,7,0,3.42,87.61,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,615.2,270774.3,0.0022720029190362607,0.0,0.0,1.0,0.0
958,22,8,0.36,32,10,7,5,3,6,2,5.69,89.03,9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215.1,18005.3,0.6784169105763304,0.0,0.0,1.0,0.0
959,22,4,0.18,33,11,7,5,4,6,2,4.55,83.82,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16909.8,642702.7,0.026310454273803425,0.0,0.0,1.0,0.0
960,7,7,1.0,12,5,5,2,0,3,1,0.43,49.41,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,560317.3,380909.6,1.4709981055872576,0.0,0.0,1.0,0.0
961,12,4,0.33,16,4,4,4,2,3,1,-0.01,42.74,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1001629.0,712961.4,1.4048853135667654,0.0,0.0,1.0,0.0
962,12,5,0.42,15,3,3,2,1,2,1,1.42,32.34,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,118993.5,78379.6,1.5181692685341592,0.0,0.0,1.0,0.0
963,8,6,0.75,15,7,4,4,1,3,1,0.19,42.74,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,25832.8,54843.4,0.4710284190987429,0.0,0.0,1.0,0.0
964,10,4,0.4,12,2,2,1,1,2,1,1.15,21.26,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,383737.1,217443.2,1.7647693742549777,0.0,0.0,1.0,0.0
965,10,7,0.7,16,6,6,5,1,4,2,-0.54,71.84,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,482545.9,549681.7,0.8778642257873968,0.0,0.0,1.0,0.0
966,12,5,0.42,15,3,3,1,1,3,1,0.37,38.33,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,479160.6,371876.3,1.2884945881197591,0.0,0.0,1.0,0.0
967,8,6,0.75,12,4,4,4,1,3,1,-0.65,42.74,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,898898.2,455277.7,1.9743954074623025,0.0,0.0,1.0,0.0
968,8,4,0.5,11,3,3,2,1,2,1,1.86,15.27,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,33943.3,284200.8,0.11943421693394247,0.0,0.0,1.0,0.0
969,14,8,0.57,16,2,2,2,1,2,1,2.92,15.27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,506322.2,249415.6,2.0300342079645377,0.0,0.0,1.0,0.0
970,8,5,0.63,11,3,3,3,1,2,1,0.02,29.85,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,907212.0,169509.5,5.351983222179288,0.0,0.0,1.0,0.0
971,9,6,0.67,12,3,3,3,1,2,1,0.42,29.85,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,386298.1,75683.5,5.104125734142845,0.0,0.0,1.0,0.0
972,12,5,0.42,15,3,3,1,1,3,1,1.78,38.33,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,562649.3,603688.2,0.9320197081871072,0.0,0.0,1.0,0.0
973,8,8,1.0,10,2,2,1,0,2,2,0.17,32.26,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,920710.8,593744.5,1.5506851852943482,0.0,0.0,1.0,0.0
974,8,8,1.0,11,3,3,2,0,3,2,-0.8,35.5,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,204610.7,120161.8,1.7027932337897735,0.0,0.0,1.0,0.0
975,5,3,0.6,9,4,4,4,1,3,1,-1.42,42.74,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,836208.6,903216.9,0.9258115077341889,0.0,0.0,1.0,0.0
976,11,5,0.45,13,2,2,1,1,2,1,1.68,21.26,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1151.7,410054.7,0.00280864967527503,0.0,0.0,1.0,0.0
977,11,6,0.55,14,3,3,2,1,3,1,-0.09,34.15,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,713548.4,243911.7,2.925437361143397,0.0,0.0,1.0,0.0
978,12,7,0.58,14,2,2,2,1,2,1,1.9,24.92,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53695.2,157252.4,0.3414586995174637,0.0,0.0,1.0,0.0
979,11,5,0.45,12,1,1,1,1,1,1,1.54,12.03,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,15233.2,5235.5,2.909597937159775,0.0,0.0,1.0,0.0
980,6,6,1.0,9,3,3,1,0,3,1,-0.88,30.49,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20608.1,832420.4,0.0247568416151262,0.0,0.0,1.0,0.0
981,11,7,0.64,13,2,2,1,1,1,1,3.05,12.03,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,350795.8,829108.0,0.4231002474948981,0.0,0.0,1.0,0.0
982,11,5,0.45,13,2,2,2,1,2,1,1.71,15.27,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24130.4,126737.9,0.19039608514895706,0.0,0.0,1.0,0.0
983,8,8,1.0,10,2,2,1,0,2,1,0.32,21.26,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1023013.0,576187.7,1.775485662050752,0.0,0.0,1.0,0.0
984,7,7,1.0,12,5,5,1,0,2,1,1.04,21.26,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5440.7,502749.9,0.010821881814397178,0.0,0.0,1.0,0.0
985,19,10,0.53,23,4,4,2,2,3,1,4.71,43.26,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3301.4,162845.6,0.020273191292856547,0.0,0.0,1.0,0.0
986,21,14,0.67,29,8,8,4,1,5,4,3.03,103.31,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,151850.2,706622.6,0.21489575906573044,0.0,0.0,1.0,0.0
987,13,6,0.46,17,4,4,2,1,3,1,2.53,41.57,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,487820.4,213907.8,2.28051711999282,0.0,0.0,1.0,0.0
988,13,7,0.54,15,2,2,2,1,2,1,2.19,15.27,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,661766.4,789705.2,0.8379916961418008,0.0,0.0,1.0,0.0
989,12,3,0.25,16,4,4,3,2,3,2,2.34,36.95,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,371891.5,742138.5,0.5011079468320266,0.0,0.0,1.0,0.0
990,14,8,0.57,21,7,7,3,1,3,1,0.86,52.65,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,393208.3,493576.3,0.7966515004873613,0.0,0.0,1.0,0.0
991,18,5,0.28,24,6,3,2,2,3,1,4.2,34.15,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,149228.4,649884.8,0.22962285008050656,0.0,0.0,1.0,0.0
992,18,9,0.5,26,8,7,4,1,6,2,1.79,83.03,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6711.4,824520.4,0.008139762218133109,0.0,0.0,1.0,0.0
993,11,3,0.27,16,5,5,4,2,4,2,1.47,49.84,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,13465.8,424898.2,0.03169182641865745,0.0,0.0,1.0,0.0
